delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
1.875,2.9873402,19.83286,0.28437498,0.9522469,0.9522469,5.840819
1.875,2.9873402,19.83286,0.30625,0.9741219,0.9741219,6.0698905
1.875,2.9873402,19.83286,0.32812497,0.99599695,0.99599695,6.302167
1.875,2.9873402,19.83286,0.35,1.017872,1.017872,6.5452456
2.0,3.1123402,22.473576,-0.35,0.31787196,0.31787196,4.1732154
2.0,3.1123402,22.473576,-0.328125,0.33974695,0.33974695,4.261527
2.0,3.1123402,22.473576,-0.30625,0.36162195,0.36162195,4.1384215
2.0,3.1123402,22.473576,-0.284375,0.38349694,0.38349694,3.799434
2.0,3.1123402,22.473576,-0.2625,0.40537196,0.40537196,3.3911402
2.0,3.1123402,22.473576,-0.240625,0.42724696,0.42724696,2.9617357
2.0,3.1123402,22.473576,-0.21875,0.44912195,0.44912195,2.5584443
2.0,3.1123402,22.473576,-0.19687499,0.47099698,0.47099698,2.2073731
2.0,3.1123402,22.473576,-0.175,0.49287194,0.49287194,1.8823963
2.0,3.1123402,22.473576,-0.153125,0.51474696,0.51474696,1.6347008
2.0,3.1123402,22.473576,-0.13125,0.5366219,0.5366219,1.5663809
2.0,3.1123402,22.473576,-0.109375,0.55849695,0.55849695,1.5736777
2.0,3.1123402,22.473576,-0.087500006,0.580372,0.580372,1.6510173
2.0,3.1123402,22.473576,-0.06562501,0.60224694,0.60224694,1.7836661
2.0,3.1123402,22.473576,-0.043749988,0.62412196,0.62412196,1.9658284
2.0,3.1123402,22.473576,-0.021874994,0.6459969,0.6459969,2.1998014
2.0,3.1123402,22.473576,0.0,0.66787195,0.66787195,2.4379525
2.0,3.1123402,22.473576,0.021874994,0.689747,0.689747,2.6796236
2.0,3.1123402,22.473576,0.043749988,0.71162194,0.71162194,2.9517636
2.0,3.1123402,22.473576,0.06562501,0.73349696,0.73349696,3.2116
2.0,3.1123402,22.473576,0.087500006,0.7553719,0.7553719,3.466593
2.0,3.1123402,22.473576,0.109375,0.77724695,0.77724695,3.7662318
2.0,3.1123402,22.473576,0.13125,0.799122,0.799122,4.067457
2.0,3.1123402,22.473576,0.15312502,0.820997,0.820997,4.334198
2.0,3.1123402,22.473576,0.17499998,0.8428719,0.8428719,4.592914
2.0,3.1123402,22.473576,0.196875,0.8647469,0.8647469,4.858477
2.0,3.1123402,22.473576,0.21874997,0.88662195,0.88662195,5.1298122
2.0,3.1123402,22.473576,0.240625,0.908497,0.908497,5.4018846
2.0,3.1123402,22.473576,0.26250002,0.930372,0.930372,5.656931
2.0,3.1123402,22.473576,0.28437498,0.9522469,0.9522469,5.904539
2.0,3.1123402,22.473576,0.30625,0.9741219,0.9741219,6.1453395
2.0,3.1123402,22.473576,0.32812497,0.99599695,0.99599695,6.3785787
2.0,3.1123402,22.473576,0.35,1.017872,1.017872,6.608418
