delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
1.875,2.9873402,19.83286,0.35,1.017872,1.017872,4.766017
2.0,3.1123402,22.473576,-0.35,0.31787196,0.31787196,4.2327013
2.0,3.1123402,22.473576,-0.328125,0.33974695,0.33974695,4.3005133
2.0,3.1123402,22.473576,-0.30625,0.36162195,0.36162195,4.179722
2.0,3.1123402,22.473576,-0.284375,0.38349694,0.38349694,3.899908
2.0,3.1123402,22.473576,-0.2625,0.40537196,0.40537196,3.580937
2.0,3.1123402,22.473576,-0.240625,0.42724696,0.42724696,3.2595782
2.0,3.1123402,22.473576,-0.21875,0.44912195,0.44912195,2.9875236
2.0,3.1123402,22.473576,-0.19687499,0.47099698,0.47099698,2.7249475
2.0,3.1123402,22.473576,-0.175,0.49287194,0.49287194,2.4758375
2.0,3.1123402,22.473576,-0.153125,0.51474696,0.51474696,2.2445502
2.0,3.1123402,22.473576,-0.13125,0.5366219,0.5366219,2.0436022
2.0,3.1123402,22.473576,-0.109375,0.55849695,0.55849695,1.9024037
2.0,3.1123402,22.473576,-0.087500006,0.580372,0.580372,1.8126569
2.0,3.1123402,22.473576,-0.06562501,0.60224694,0.60224694,1.7594287
2.0,3.1123402,22.473576,-0.043749988,0.62412196,0.62412196,1.7497046
2.0,3.1123402,22.473576,-0.021874994,0.6459969,0.6459969,1.7889245
2.0,3.1123402,22.473576,0.0,0.66787195,0.66787195,1.8474932
2.0,3.1123402,22.473576,0.021874994,0.689747,0.689747,1.9449788
2.0,3.1123402,22.473576,0.043749988,0.71162194,0.71162194,2.0811493
2.0,3.1123402,22.473576,0.06562501,0.73349696,0.73349696,2.2381947
2.0,3.1123402,22.473576,0.087500006,0.7553719,0.7553719,2.4058108
2.0,3.1123402,22.473576,0.109375,0.77724695,0.77724695,2.5999553
2.0,3.1123402,22.473576,0.13125,0.799122,0.799122,2.80813
2.0,3.1123402,22.473576,0.15312502,0.820997,0.820997,3.0142677
2.0,3.1123402,22.473576,0.17499998,0.8428719,0.8428719,3.2020347
2.0,3.1123402,22.473576,0.196875,0.8647469,0.8647469,3.3837252
2.0,3.1123402,22.473576,0.21874997,0.88662195,0.88662195,3.5845544
2.0,3.1123402,22.473576,0.240625,0.908497,0.908497,3.8097079
2.0,3.1123402,22.473576,0.26250002,0.930372,0.930372,4.0350294
2.0,3.1123402,22.473576,0.28437498,0.9522469,0.9522469,4.2562685
2.0,3.1123402,22.473576,0.30625,0.9741219,0.9741219,4.471983
2.0,3.1123402,22.473576,0.32812497,0.99599695,0.99599695,4.673611
2.0,3.1123402,22.473576,0.35,1.017872,1.017872,4.863597
