delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,delta3,transformedValue3,naturalValue3,loss
0.375,0.6466626,0.6466626,0.29375002,0.5850036,0.5850036,0.25,-0.25629002,0.7739175,3.8045053
0.375,0.6466626,0.6466626,0.29375002,0.5850036,0.5850036,0.5,-0.0062900186,0.9937297,4.811203
0.375,0.6466626,0.6466626,0.29375002,0.5850036,0.5850036,0.75,0.24370998,1.2759743,5.9410686
0.375,0.6466626,0.6466626,0.29375002,0.5850036,0.5850036,1.0,0.49370998,1.6383834,7.2004395
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,-1.0,-1.50629,0.22173108,1.4946145
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,-0.75,-1.25629,0.28470835,1.5221326
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,-0.5,-1.00629,0.36557275,1.7676291
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,-0.25,-0.75629,0.4694047,2.2241013
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,0.0,-0.50629,0.60272753,2.9336267
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,0.25,-0.25629002,0.7739175,3.7892127
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,0.5,-0.0062900186,0.9937297,4.774813
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,0.75,0.24370998,1.2759743,5.8904333
0.375,0.6466626,0.6466626,0.3084375,0.5996911,0.5996911,1.0,0.49370998,1.6383834,7.1409774
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,-1.0,-1.50629,0.22173108,1.5233477
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,-0.75,-1.25629,0.28470835,1.5471158
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,-0.5,-1.00629,0.36557275,1.776933
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,-0.25,-0.75629,0.4694047,2.2145305
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,0.0,-0.50629,0.60272753,2.9082515
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,0.25,-0.25629002,0.7739175,3.752388
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,0.5,-0.0062900186,0.9937297,4.7299304
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,0.75,0.24370998,1.2759743,5.8407536
0.375,0.6466626,0.6466626,0.32312497,0.6143786,0.6143786,1.0,0.49370998,1.6383834,7.0899835
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,-1.0,-1.50629,0.22173108,1.5451105
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,-0.75,-1.25629,0.28470835,1.561305
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,-0.5,-1.00629,0.36557275,1.7810518
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,-0.25,-0.75629,0.4694047,2.2044957
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,0.0,-0.50629,0.60272753,2.8891912
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,0.25,-0.25629002,0.7739175,3.729059
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,0.5,-0.0062900186,0.9937297,4.705473
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,0.75,0.24370998,1.2759743,5.81765
0.375,0.6466626,0.6466626,0.3378125,0.6290661,0.6290661,1.0,0.49370998,1.6383834,7.069269
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,-1.0,-1.50629,0.22173108,1.5740477
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,-0.75,-1.25629,0.28470835,1.5780635
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,-0.5,-1.00629,0.36557275,1.7789087
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,-0.25,-0.75629,0.4694047,2.1782563
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,0.0,-0.50629,0.60272753,2.8447657
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,0.25,-0.25629002,0.7739175,3.672692
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,0.5,-0.0062900186,0.9937297,4.639083
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,0.75,0.24370998,1.2759743,5.7433157
0.375,0.6466626,0.6466626,0.3525,0.6437536,0.6437536,1.0,0.49370998,1.6383834,6.9851484
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,-1.0,-1.50629,0.22173108,1.6174477
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,-0.75,-1.25629,0.28470835,1.575702
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,-0.5,-1.00629,0.36557275,1.7345616
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,-0.25,-0.75629,0.4694047,2.0861154
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,0.0,-0.50629,0.60272753,2.7116215
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,0.25,-0.25629002,0.7739175,3.5104318
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,0.5,-0.0062900186,0.9937297,4.4470325
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,0.75,0.24370998,1.2759743,5.5194335
0.375,0.6466626,0.6466626,0.36718747,0.65844107,0.65844107,1.0,0.49370998,1.6383834,6.7329645
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,-1.0,-1.50629,0.22173108,1.6443509
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,-0.75,-1.25629,0.28470835,1.5719821
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,-0.5,-1.00629,0.36557275,1.69364
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,-0.25,-0.75629,0.4694047,2.0122693
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,0.0,-0.50629,0.60272753,2.5989296
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,0.25,-0.25629002,0.7739175,3.3655243
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,0.5,-0.0062900186,0.9937297,4.2742987
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,0.75,0.24370998,1.2759743,5.323819
0.375,0.6466626,0.6466626,0.381875,0.6731286,0.6731286,1.0,0.49370998,1.6383834,6.5174785
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,-1.0,-1.50629,0.22173108,1.7137693
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,-0.75,-1.25629,0.28470835,1.5920094
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,-0.5,-1.00629,0.36557275,1.6622808
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,-0.25,-0.75629,0.4694047,1.9334172
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,0.0,-0.50629,0.60272753,2.4639494
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,0.25,-0.25629002,0.7739175,3.1907642
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,0.5,-0.0062900186,0.9937297,4.0667834
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,0.75,0.24370998,1.2759743,5.0825233
0.375,0.6466626,0.6466626,0.3965625,0.6878161,0.6878161,1.0,0.49370998,1.6383834,6.242569
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,-1.0,-1.50629,0.22173108,1.8074111
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,-0.75,-1.25629,0.28470835,1.6279684
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,-0.5,-1.00629,0.36557275,1.6289319
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,-0.25,-0.75629,0.4694047,1.8389412
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,0.0,-0.50629,0.60272753,2.3097727
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,0.25,-0.25629002,0.7739175,2.9908595
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,0.5,-0.0062900186,0.9937297,3.8275938
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,0.75,0.24370998,1.2759743,4.8079605
0.375,0.6466626,0.6466626,0.41125003,0.7025036,0.7025036,1.0,0.49370998,1.6383834,5.933825
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,-1.0,-1.50629,0.22173108,1.9031692
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,-0.75,-1.25629,0.28470835,1.6807528
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,-0.5,-1.00629,0.36557275,1.6116941
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,-0.25,-0.75629,0.4694047,1.7540253
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,0.0,-0.50629,0.60272753,2.1576984
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,0.25,-0.25629002,0.7739175,2.7885556
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,0.5,-0.0062900186,0.9937297,3.5845594
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,0.75,0.24370998,1.2759743,4.528934
0.375,0.6466626,0.6466626,0.4259375,0.7171911,0.7171911,1.0,0.49370998,1.6383834,5.6211677
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,-1.0,-1.50629,0.22173108,2.0222313
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,-0.75,-1.25629,0.28470835,1.7700186
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,-0.5,-1.00629,0.36557275,1.638239
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,-0.25,-0.75629,0.4694047,1.7003763
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,0.0,-0.50629,0.60272753,2.0276408
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,0.25,-0.25629002,0.7739175,2.5975575
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,0.5,-0.0062900186,0.9937297,3.3448145
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,0.75,0.24370998,1.2759743,4.242746
0.375,0.6466626,0.6466626,0.44062498,0.7318786,0.7318786,1.0,0.49370998,1.6383834,5.2896338
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,-1.0,-1.50629,0.22173108,2.1435502
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,-0.75,-1.25629,0.28470835,1.8707384
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,-0.5,-1.00629,0.36557275,1.6865836
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,-0.25,-0.75629,0.4694047,1.6692542
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,0.0,-0.50629,0.60272753,1.9113053
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,0.25,-0.25629002,0.7739175,2.4131544
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,0.5,-0.0062900186,0.9937297,3.1018894
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,0.75,0.24370998,1.2759743,3.9522996
0.375,0.6466626,0.6466626,0.45531252,0.7465661,0.7465661,1.0,0.49370998,1.6383834,4.9547687
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,-1.0,-1.50629,0.22173108,2.2987711
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,-0.75,-1.25629,0.28470835,1.9982841
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,-0.5,-1.00629,0.36557275,1.7655929
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,-0.25,-0.75629,0.4694047,1.6667434
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,0.0,-0.50629,0.60272753,1.8058747
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,0.25,-0.25629002,0.7739175,2.220192
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,0.5,-0.0062900186,0.9937297,2.8340237
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,0.75,0.24370998,1.2759743,3.6218648
0.375,0.6466626,0.6466626,0.47,0.7612536,0.7612536,1.0,0.49370998,1.6383834,4.572684
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,-1.0,-1.50629,0.22173108,5.4105425
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,-0.75,-1.25629,0.28470835,5.243679
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,-0.5,-1.00629,0.36557275,5.068935
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,-0.25,-0.75629,0.4694047,4.892785
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,0.0,-0.50629,0.60272753,4.732748
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,0.25,-0.25629002,0.7739175,4.598089
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,0.5,-0.0062900186,0.9937297,4.4850326
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,0.75,0.24370998,1.2759743,4.403532
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,1.0,0.49370998,1.6383834,4.3657756
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,-1.0,-1.50629,0.22173108,5.3623056
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,-0.75,-1.25629,0.28470835,5.192087
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,-0.5,-1.00629,0.36557275,5.0146394
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,-0.25,-0.75629,0.4694047,4.8364825
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,0.0,-0.50629,0.60272753,4.6753855
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,0.25,-0.25629002,0.7739175,4.541379
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,0.5,-0.0062900186,0.9937297,4.430503
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,0.75,0.24370998,1.2759743,4.35211
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,1.0,0.49370998,1.6383834,4.318522
0.5,0.7716626,0.7716626,-0.264375,0.026878595,0.026878595,-1.0,-1.50629,0.22173108,5.2255726
0.5,0.7716626,0.7716626,-0.264375,0.026878595,0.026878595,-0.75,-1.25629,0.28470835,5.0572186
0.5,0.7716626,0.7716626,-0.264375,0.026878595,0.026878595,-0.5,-1.00629,0.36557275,4.8847632
