delta,transformedValue,naturalValue,delta2,transformedValue2,naturalValue2,loss
0.4375,0.7091626,0.7091626,-0.1615625,0.1296911,0.1296911,2.4795995
0.4375,0.7091626,0.7091626,-0.146875,0.1443786,0.1443786,2.0401628
0.4375,0.7091626,0.7091626,-0.13218749,0.15906611,0.15906611,1.8781079
0.4375,0.7091626,0.7091626,-0.11750001,0.17375359,0.17375359,1.9227792
0.4375,0.7091626,0.7091626,-0.1028125,0.1884411,0.1884411,2.0702896
0.4375,0.7091626,0.7091626,-0.08812499,0.2031286,0.2031286,2.3188689
0.4375,0.7091626,0.7091626,-0.07343751,0.21781608,0.21781608,2.5768416
0.4375,0.7091626,0.7091626,-0.058750004,0.2325036,0.2325036,2.841288
0.4375,0.7091626,0.7091626,-0.044062495,0.2471911,0.2471911,3.1117005
0.4375,0.7091626,0.7091626,-0.029374987,0.2618786,0.2618786,3.30588
0.4375,0.7091626,0.7091626,-0.014687508,0.2765661,0.2765661,3.566161
0.4375,0.7091626,0.7091626,0.0,0.2912536,0.2912536,3.663867
0.4375,0.7091626,0.7091626,0.014687508,0.3059411,0.3059411,3.6914303
0.4375,0.7091626,0.7091626,0.029374987,0.32062858,0.32062858,3.7533214
0.4375,0.7091626,0.7091626,0.044062525,0.33531612,0.33531612,3.8608387
0.4375,0.7091626,0.7091626,0.058750004,0.3500036,0.3500036,3.8918629
0.4375,0.7091626,0.7091626,0.07343748,0.36469108,0.36469108,3.9298398
0.4375,0.7091626,0.7091626,0.08812502,0.37937862,0.37937862,3.9571028
0.4375,0.7091626,0.7091626,0.1028125,0.3940661,0.3940661,4.055577
0.4375,0.7091626,0.7091626,0.11749998,0.40875357,0.40875357,4.0940824
0.4375,0.7091626,0.7091626,0.13218752,0.4234411,0.4234411,4.0861125
0.4375,0.7091626,0.7091626,0.146875,0.4381286,0.4381286,4.1163254
0.4375,0.7091626,0.7091626,0.16156247,0.45281607,0.45281607,4.0538044
0.4375,0.7091626,0.7091626,0.17625001,0.4675036,0.4675036,4.1387033
0.4375,0.7091626,0.7091626,0.19093749,0.4821911,0.4821911,4.1719317
0.4375,0.7091626,0.7091626,0.20562503,0.49687862,0.49687862,4.1616454
0.4375,0.7091626,0.7091626,0.2203125,0.5115661,0.5115661,4.1469054
0.4375,0.7091626,0.7091626,0.23499998,0.5262536,0.5262536,4.157896
0.4375,0.7091626,0.7091626,0.24968752,0.5409411,0.5409411,4.121661
0.4375,0.7091626,0.7091626,0.264375,0.5556286,0.5556286,4.1241264
0.4375,0.7091626,0.7091626,0.27906248,0.5703161,0.5703161,3.9590921
0.4375,0.7091626,0.7091626,0.29375002,0.5850036,0.5850036,3.9998665
0.4375,0.7091626,0.7091626,0.3084375,0.5996911,0.5996911,3.9783459
0.4375,0.7091626,0.7091626,0.32312497,0.6143786,0.6143786,3.924444
0.4375,0.7091626,0.7091626,0.3378125,0.6290661,0.6290661,3.850385
0.4375,0.7091626,0.7091626,0.3525,0.6437536,0.6437536,3.8352458
0.4375,0.7091626,0.7091626,0.36718747,0.65844107,0.65844107,3.7388816
0.4375,0.7091626,0.7091626,0.381875,0.6731286,0.6731286,3.5760832
0.4375,0.7091626,0.7091626,0.3965625,0.6878161,0.6878161,3.3810444
0.4375,0.7091626,0.7091626,0.41125003,0.7025036,0.7025036,3.1444387
0.4375,0.7091626,0.7091626,0.4259375,0.7171911,0.7171911,2.932474
0.4375,0.7091626,0.7091626,0.44062498,0.7318786,0.7318786,2.695859
0.4375,0.7091626,0.7091626,0.45531252,0.7465661,0.7465661,2.4800878
0.4375,0.7091626,0.7091626,0.47,0.7612536,0.7612536,2.249836
0.5,0.7716626,0.7716626,-0.47,-0.1787464,-0.1787464,4.732748
0.5,0.7716626,0.7716626,-0.4553125,-0.1640589,-0.1640589,4.732748
0.5,0.7716626,0.7716626,-0.440625,-0.14937142,-0.14937142,4.732748
0.5,0.7716626,0.7716626,-0.4259375,-0.1346839,-0.1346839,4.732748
0.5,0.7716626,0.7716626,-0.41125,-0.1199964,-0.1199964,4.732748
0.5,0.7716626,0.7716626,-0.39656252,-0.10530892,-0.10530892,4.732748
0.5,0.7716626,0.7716626,-0.381875,-0.09062141,-0.09062141,4.732748
0.5,0.7716626,0.7716626,-0.3671875,-0.0759339,-0.0759339,4.732748
0.5,0.7716626,0.7716626,-0.3525,-0.061246395,-0.061246395,4.732748
0.5,0.7716626,0.7716626,-0.33781248,-0.046558887,-0.046558887,4.732748
0.5,0.7716626,0.7716626,-0.323125,-0.03187141,-0.03187141,4.732748
0.5,0.7716626,0.7716626,-0.3084375,-0.0171839,-0.0171839,4.732748
0.5,0.7716626,0.7716626,-0.29375,-0.0024963915,-0.0024963915,4.732748
0.5,0.7716626,0.7716626,-0.2790625,0.012191087,0.012191087,4.6753855
0.5,0.7716626,0.7716626,-0.264375,0.026878595,0.026878595,4.5667152
0.5,0.7716626,0.7716626,-0.2496875,0.041566104,0.041566104,4.5655932
0.5,0.7716626,0.7716626,-0.235,0.056253597,0.056253597,4.5628376
0.5,0.7716626,0.7716626,-0.2203125,0.07094109,0.07094109,4.495343
0.5,0.7716626,0.7716626,-0.205625,0.0856286,0.0856286,4.3596487
0.5,0.7716626,0.7716626,-0.19093749,0.10031611,0.10031611,4.0839376
0.5,0.7716626,0.7716626,-0.17625001,0.115003586,0.115003586,3.4454503
0.5,0.7716626,0.7716626,-0.1615625,0.1296911,0.1296911,2.545131
0.5,0.7716626,0.7716626,-0.146875,0.1443786,0.1443786,2.0383875
0.5,0.7716626,0.7716626,-0.13218749,0.15906611,0.15906611,1.9252046
0.5,0.7716626,0.7716626,-0.11750001,0.17375359,0.17375359,2.0830696
0.5,0.7716626,0.7716626,-0.1028125,0.1884411,0.1884411,2.3794024
0.5,0.7716626,0.7716626,-0.08812499,0.2031286,0.2031286,2.7092595
0.5,0.7716626,0.7716626,-0.07343751,0.21781608,0.21781608,3.0632093
0.5,0.7716626,0.7716626,-0.058750004,0.2325036,0.2325036,3.3905947
0.5,0.7716626,0.7716626,-0.044062495,0.2471911,0.2471911,3.7354703
0.5,0.7716626,0.7716626,-0.029374987,0.2618786,0.2618786,4.018988
0.5,0.7716626,0.7716626,-0.014687508,0.2765661,0.2765661,4.285758
0.5,0.7716626,0.7716626,0.0,0.2912536,0.2912536,4.552045
0.5,0.7716626,0.7716626,0.014687508,0.3059411,0.3059411,4.5980406
0.5,0.7716626,0.7716626,0.029374987,0.32062858,0.32062858,4.6818914
0.5,0.7716626,0.7716626,0.044062525,0.33531612,0.33531612,4.782244
0.5,0.7716626,0.7716626,0.058750004,0.3500036,0.3500036,4.8060327
0.5,0.7716626,0.7716626,0.07343748,0.36469108,0.36469108,4.8902693
0.5,0.7716626,0.7716626,0.08812502,0.37937862,0.37937862,4.909107
0.5,0.7716626,0.7716626,0.1028125,0.3940661,0.3940661,5.016368
0.5,0.7716626,0.7716626,0.11749998,0.40875357,0.40875357,5.008543
0.5,0.7716626,0.7716626,0.13218752,0.4234411,0.4234411,5.1082263
0.5,0.7716626,0.7716626,0.146875,0.4381286,0.4381286,5.0656385
0.5,0.7716626,0.7716626,0.16156247,0.45281607,0.45281607,5.1040387
0.5,0.7716626,0.7716626,0.17625001,0.4675036,0.4675036,5.151407
0.5,0.7716626,0.7716626,0.19093749,0.4821911,0.4821911,5.1759105
0.5,0.7716626,0.7716626,0.20562503,0.49687862,0.49687862,5.1463513
0.5,0.7716626,0.7716626,0.2203125,0.5115661,0.5115661,5.103298
0.5,0.7716626,0.7716626,0.23499998,0.5262536,0.5262536,5.1608477
0.5,0.7716626,0.7716626,0.24968752,0.5409411,0.5409411,5.114894
0.5,0.7716626,0.7716626,0.264375,0.5556286,0.5556286,5.1367116
0.5,0.7716626,0.7716626,0.27906248,0.5703161,0.5703161,4.999272
0.5,0.7716626,0.7716626,0.29375002,0.5850036,0.5850036,4.986551
0.5,0.7716626,0.7716626,0.3084375,0.5996911,0.5996911,4.996528
0.5,0.7716626,0.7716626,0.32312497,0.6143786,0.6143786,4.8845477
0.5,0.7716626,0.7716626,0.3378125,0.6290661,0.6290661,4.886848
0.5,0.7716626,0.7716626,0.3525,0.6437536,0.6437536,4.7697306
0.5,0.7716626,0.7716626,0.36718747,0.65844107,0.65844107,4.6913915
0.5,0.7716626,0.7716626,0.381875,0.6731286,0.6731286,4.6000853
0.5,0.7716626,0.7716626,0.3965625,0.6878161,0.6878161,4.3757167
0.5,0.7716626,0.7716626,0.41125003,0.7025036,0.7025036,4.1008353
0.5,0.7716626,0.7716626,0.4259375,0.7171911,0.7171911,3.8307514
0.5,0.7716626,0.7716626,0.44062498,0.7318786,0.7318786,3.5066211
0.5,0.7716626,0.7716626,0.45531252,0.7465661,0.7465661,3.227568
0.5,0.7716626,0.7716626,0.47,0.7612536,0.7612536,2.9072566
